1892	交君子千年有意,交小人转眼无情。	like
5409	亲爱的[爱你]好想你肉肉的怀抱	happiness
1304	对这样的游戏,我累了。。。你且还乐此不疲。。。	sadness
30715	刘茂茂,我喜欢你,希望,我们可以保持这样子的友谊。	like
30703	苹果6上市,你的钱包准备好了吗?我也当回“果粉”	happiness
3991	我爱你们,304的你们.	happiness
26673	感觉自己害到全班	sadness
8193	每次想到你,我心口就像压着一大块石头,你、也许是我这辈子忘不掉的伤。不存在值与不值的问题	like
24320	当发现不知道什么时候被别人拉黑的感觉超揪心	disgust
17607	希望这美梦继续一直做下去,希望爱我的他还在......世上有人千万亿,我只需要他一个,和平凡的他过平凡的日子。他让我明白,我的另一半不需要很会逗我笑,只要心里时刻有我给我平凡的关怀就够了,哪怕就只是在我累的时候情愿给我一个可以倚靠着的肩膀,足已。我会爱这样的他一辈子的,决不食言!	happiness
12429	对自己的过去,说一声:对不起!让你受委屈了!因为我不是那么会照顾好自己,让你受苦了![爱你]	sadness
20775	每个人喜欢的明星不同,不喜欢也不用以自己喜好的评论他们吧。不爱他们,就不了解他们,就不要定义他们了吧。我喜欢花美男贤重的蜕变。我喜欢清晨小鹿的美腻。所以,晚安,明天上课不迟到。	sadness
2242	变胖的孩子[泪][泪][泪]	sadness
2657	今天在成都电视台幸福3频道看了有话好好说栏目《幸福一家亲》情景剧的“酒醉吐真言”的一集,感觉非常感人,不仅故事写得好,而且演员演绎得也非常成功,全集矛盾冲突激烈,情绪丰富真挚感人。他们真是幸福的一家亲。值得推荐,建议电视台应有计划重播,让更多的观众看到。[嘻嘻]	happiness
27863	喜欢得不得了	happiness
22635	在我页面上又加载内容了,怒!怒!怒!	anger
4999	梦想多珍贵啊,干嘛要把它拿出来跟别人谈。	disgust
14749	看小时代顾里去破坏订婚宴的时候我对你说以后你要是结婚了我就藏个炸药包可是你没有回应一点反应也没有啊哈哈不过你今天答应以后要是我死了会养我孩子的那我就放心了当然孩子爸爸会很帅我要跑去美国生个baby回来啦~	like
23354	今年得年真是最累的一年啊。[泪][泪]	sadness
19287	老爸老妈,今天不能看你们了,弟妹带去问候,望安好。	sadness
7811	ems说包裹破损[悲催]我下午去看。我会打开检查如果还好就麻烦大家补馀款。如果比较坑会退款[泪流满面]	sadness
21338	判决死刑缓期执行的,在执行期间,如果没有故意犯罪,两年期满后减为无期徒刑。	anger
21471	太容易被感动的娃儿内心真的不怎么坚强,比如少爷我(你够!)现在的好人不多了啊...在意自己成绩的人恨不得少个对手最好,可是组长你太好了...老子眼里饱含着泪水啊...历史复习重点...喵的这个小单单老子要保留到永远!	happiness
24970	啊[崩溃][崩溃][崩溃]看到那些网店我真的会控制不住啊[崩溃][崩溃]	anger
27702	失眠了。。我说了想你。也没用	sadness
31589	老子没啥爱好,就爱吃个烧烤!	anger
250	开奁一砚樱桃雨,润到清琴第几弦。	like
10587	我就想问一下有人自称和你是一个闺蜜圈子但是每次闺蜜聚会都不叫你然后三天两头在朋友圈和各大常用社交网站发她们闺蜜聚会的亲密照片这种行为是真的是要无视别人的感受吗?既然不把你当闺蜜何必说得好像关系那么好,白瞎了我一番真心。	sadness
19074	本来想传几张今天拍的图,无奈网速不给力。我还是默默看书好了。	disgust
6225	那些歌总是会勾起我的伤心事,怎么办,心痛死了。	sadness
17302	十年生死两茫茫,禽流感~灰常强。砖家说:开窗迎太阳!打开窗户更悲伤,尘满面~雾霾强。砖家说:关窗止沙扬!开窗关窗都是死,唯有[泪]千行!![伤心][伤心][伤心]	sadness
18616	你自以为和自己很好的或物或人,到头来真的只是自以为。	disgust
28337	五花八门都是事。。。心中乱成一团麻。	sadness
28467	时间越老,人心越淡薄,曾经说好的相濡以沫,最后也是老死不相往来,年龄愈大,愈懂得自保,愈让人心寒	sadness
30300	空谈永远出不来头,只要你去做,哪怕失败了,那也是一种收获。不怕失败,怕的是你连失败的勇气都没有了	like
12179	笑容很美,可不是为我而笑。幸福很简单,看着你幸福就幸福。	happiness
6997	每一滴从脖子流向后背的汗都好真实。	happiness
8545	“你是风儿我是沙...一根藤上七个瓜...”	happiness
1295	发一条微博,记念我的头发	sadness
31297	我需要静下心来。。。	disgust
20588	我还是喜欢你,炯哥	sadness
9422	老师:“什么样的老师才是最好的老师?我认为:一个好的老师,除了要能很好的教授知识外,最重要的是激起大家对学习的兴趣。”二货同这:“说的是苍老师吧!”	happiness
4447	被亲人误解心情糟透了不想解释你不懂我我是高傲的我	anger
18336	广告体迅速引爆,衍生出多个版本,不过想用好很难。一是要自身有实力高调,同时文案要客观给力,否则看客难以认同;二是要找明确的对手唱戏,否则很容易招蜂惹蝶,看客对号入座围而攻之。	sadness
1471	睡吧,在电脑前都不知道要干些啥咯!晚安![打哈欠]	happiness
19465	a:为什么在中国抢银行的这么少?b:因为我国枪管理严格呗。a:因为中国堵车太严重,抢完了也跑不掉!	happiness
25423	祝你们幸福[偷笑]	anger
5233	对不起我最想念的人妈妈妈	sadness
17792	外在的揉合,内心的感觉为主导。	like
4769	幸福不是你房子有多大,而是房里笑声有多甜;幸福不是你能开多豪华的车,而是你开着车能平安到家;幸福不是爱人多漂亮,而是爱人的笑容多灿烂。幸福是最平常的,平常到无处不在;幸福又是稀有的,稀有到有人终其一生,不得其门而入。我认为:幸福是天空,是阳光,是草地。幸福,就是我们的生活。	happiness
11347	吃饭的时候吃不进去,过了饭点又开始饿。还能不能行了......	sadness
6153	每天八点不到楼上的装修队各种电钻锤子响,把人吵得不行起床以后他们就收工了。[怒]	anger
19902	我似乎懂得了我为何没有被人真正爱过.大概是因为我的心从未向别人真正打开过.心里那小小的空间早已被自卑,怨恨,对社会的失望填满了.	sadness
18505	上课时一同学问老师,为什么冬天脱毛衣会被电?老师说:这是静电。同学又问:那为什么夏天没有?还没等老师说话,教室角落里传来:谁他妈傻逼啊,夏天穿毛衣。	happiness
7127	今天你努力了吗?	like
15712	续-----主任笑而不语,如卸重负暗自心想:“妈的,终于通过劫匪把买中石油股票的窟窿补了。”这叫抓住机会顺势而为,且要敢于冒险。	happiness
17322	幸福的秘密:8点起,12点睡;每天至少翻5页书,跑30分钟步,对1个陌生人微笑,赞美1个人,说1句我爱你;每月至少有1个进步;每半年旅行1次;每年看1次牙医,做1次体检;至少有1人值得深爱;至少有1个爱好让你契而不舍;至少有1个梦想变成现实;至少有5个电话可在深夜打扰。	like
1237	自古道成事在天,人谋何济,这话在今天完全被改写,蓄意为之有目共睹,只叹一己之力,人微言轻,处人人装傻之际何德何能?!吾非好事者,不服之心未除,发博耻之!!!!!![怒]	anger
1671	师妹,又一次惹你生气了,我会尽力改!	sadness
20780	对不起,我浪费的时光	sadness
9865	[拜拜]看完了男自结局,我终于真真正正体会到了什么叫做	sadness
8870	拥有你们,是我用自私换来的。	sadness
2275	一品的豆花不及食堂二楼万分之一	sadness
6533	五月的晴天,闪了电。留不住,算不出。	like
29680	里陆涛曾说过:“在这个世界上,我们会碰到很多好事儿,也会碰到很多坏事而,今天以前,他们都过去了。明天,他们还会跟我们迎头相撞。我们的态度是,我们谁也不怵坏事儿!”是不怵任何事......!	like
11766	许嵩,你也太会预言了吧。自从你唱了《全球变冷》后我们都快冻成冰棍了!以后唱点喜庆的吧!ps:今年冬天是中国28年来最冷的。	surprise
28609	有时候我怀念以前的我	sadness
5011	郭英超	like
31545	刚刚接到同事电话,垡头三库房之一的小库房原有的水龙头爆了,水哗哗的,幸亏发现及时,只损失一点点。听着我心怦怦地跳,2013年,一定得解决库房的安全问题。	sadness
19672	找不到房子22号考试完24号去武汉	disgust
12676	是不是漂亮女生的闺蜜都要丑些,这样话我需要配一个更靓的女生来显得我有钱	happiness
27425	读不懂自己了[汗]	sadness
17717	幸福其实是一件很简单的事,它在于的就是如何学会[满足]	happiness
9996	金色麦浪很幸福。	happiness
11564	要不要这么倒霉!!摔了两跤!!衣服全脏!!不过是校服。。[怒][怒][泪][泪][偷笑]	anger
10990	那些年我们一起奋斗的日子,渐行渐远。现在每个人都怀揣着梦想走进大学。[可爱][可爱][可爱]	like
13810	真想找个没摄像的环路,油门踩到底,看着速度指针40,80,100,120,140,160,180的跳	sadness
8709	要无悔于青春无悔于你我人生短暂几十年如何能痛苦度日	like
25386	新的一年,别再因为别人难为了自己。	sadness
10323	那些逝去时光,都藏在哪里,你在哪里,在爱里,在孤单里。	sadness
21850	很久很久很久没有逛过人群拥挤的超市,每个人都买了一大堆东西,感觉这种时候人群向外不断辐射一种叫做幸福感和满足感的混合物。我想去买箱牛奶,居然都卖完了,但是巧克力打折力度十分够呀~~~	happiness
444	还有2个月	happiness
17770	今天第一次吃了高食堂二楼卖的什么安徽牛肉面,在还没吃上两口的时候发现筷子上的汤汁凝固了,然后不到五分钟汤已经凝固了,尼玛,凝固了,说好的安徽浇汁牛肉面呢。迫于大婶浇汤汁时候傲娇豪迈的淫威,硬生生忍了没吃就走了。食堂老板你良心大大的坏[悲伤][拜拜]	sadness
4507	事实证明窝被骗了,寻找女仆咖啡厅作战失败。	anger
21391	没那么难,就在简简单单的生活之中;生活也没那么难,简简单单的满足就好。	happiness
19690	忘记纪录了,女儿三八节那天长了第一颗牙。	happiness
20139	心理课,跟小绿说我曾经非常嫉妒一个人,她笑,看不出来啊你还会嫉妒。又问到底是何方神圣。我笑不出来。我不会告诉你她是谁的,我不想你认识她。每个认识她的人都喜欢她,可我希望你只和我做朋友。最严重的时候连她打招呼我都不会理,有些想法太坏,所以我再没办法面对她了	disgust
28659	愤怒人性中中最黑暗的令人坐立不安的负面情绪一但我们的生活受它所控制和影响将会伤害到我们的健康破坏我们和一切人的关系为了你自己着想也为了你所爱的人着想你都要应该学习克服愤怒	anger
12044	这学期耳朵、眼睛、鼻子都让吃了苦,好吧,我无语	sadness
24828	原本一直坚定的信念轰然倒塌	happiness
22096	身心清净,没有忧虑,没有牵挂,没有烦恼,没有妄想,没有执着,读自己喜欢读的书,做自己喜欢做的事,一生自由自在,这就是幸福。有颗清净心,这就是幸福。	happiness
19393	"我觉得你是我永远攀不上的两个高峰""...两个?!?!"	anger
23648	忙东忙西头都晕了@@不过看到东西卖不够只有一个字[哈哈]日本副总想帮忙结果被蒸气烫到狂讲日文[偷笑]看我快下班了先溜回办公室等我跟他说掰掰[偷笑]大概是因为只有我不怕他然后都很认真的听他说话回答他问题还有很认真的打招呼所以他看到我总是开心的[哈哈]回家睡觉[困]	happiness
26708	作业那么多,老师你还有脸说作业有点多,但是同学们一定要都做完啊,靠,卧槽	anger
30965	草稿箱动不动就跳出来自动发成微博,尼玛八百年前的微博也自动跳出来成功发出,你们这是要造反是吗!?	sadness
24264	每次去拜年遇到同龄男生我就尴尬,每次妈妈在众人面前称赞他有又帅又白我就尴尬,每次妈妈赞完人家还要当众问我他不错吧我就尴尬,每次明明两个人都尴尬还要微笑四目相对我就尴尬。	disgust
743	最近越来越没有耐心了!	disgust
11283	爱与嫉妒是互相排斥的,原本以为我会嫉妒得到本该属于我的幸福的女人。但是愤怒的情绪已经没有了,我乐于看到真诚的爱绽放,不管它是不是我的。一门心思要求爱情的女人,她一定会得到。	disgust
14689	昨晚与一朋友小聚,曾在我的介绍下你们认识,so他是你的微信好友。通过他微信的朋友圈,我知道,最近韵韵病了,而且在吊盐水,一定病得很重吧。我着实非常担心,真想来看看她和你,可是我不敢,我真心害怕。我不想让这已支离破碎的婚姻再次遭到任何的破坏!女儿,老婆,请原谅我此时"小自私"	sadness
19519	我才发现消失了一个关注的人其实我真的不想登微博了只是想知道你们的心情而已连q都没人加微信号跟q号一样的耶	sadness
28990	相机手机打仗,一相机兴奋跑来:报告首长,抓住一手机!相机头头一看,怒:咋把咱卧底抓来啦?这可是会照相的手机啊!	happiness
6554	清明节给逝世20多年的老爸烧纸,当时问需要什么给托个梦,刚梦见了老爸,但未说话![泪][泪][泪][泪][泪][泪][泪][泪]	sadness
4290	15岁觉得游泳难,放弃游泳,到18岁遇到一个你喜欢的人约你去游泳,你只好说“我不会耶”。18岁觉得英文难,放弃英文,28岁出现一个很棒但要会英文的工作,你只好说“我不会耶”。人生前期越嫌麻烦,越懒得学,后来就越可能错过让你动心的人和事,错过新风景。	like
7924	面对不想面对的离别[失望]	sadness
30408	这些日子不是一般的无聊![囧][囧][囧][囧]	disgust
5676	敷膜看书。。。[偷笑][偷笑][浮云][浮云]	happiness
5948	最难过莫过于失眠时候对你的想念。[泪]	sadness
24785	就是工作完回家一边吃冰激凌一边看电视剧[噢耶]	happiness
1218	破学校衣食住行什么都不行,还能干嘛[崩溃][崩溃]跳一次闸送电要半个小时啊,阿姨你是脊椎瘫痪还是老年痴呆啊!!!不用电热毯会死啊!!!	anger
25229	在网上买东西怎么了。室外高温39°以上,我难道还出去买么。经常买又怎么了、要不是外面热我也不会经常,真他妈、狗屎。你不就给我送了两次么--。这算经常?数学没学好吧,好好学习、应该是我对你说的。[怒][怒][怒]求您老别给韵达丢脸可以么。[怒]	sadness
18487	为什么达人信用卡是上门办卡的妈蛋啊,我地址乱写的啊.....	anger
29344	对不起我又晚睡	sadness
7205	从头淋到脚	disgust
31165	幸福是什么?不是拥有世界上最好的东西。而是在需要的时候,师长、同行、家人、朋友,甚至是陌生人能把他们拥有最好的东西奉献给你。而我竟是那个人,您是否也是呢?[挤眼]	happiness
14967	明天就走了,有点小担心	sadness
4886	全世界的人都觉得呆梨的四颗星星没一颗名正言顺,我们自己何必要做白莲花,粉饰太平?什么叫真的黑又脏?笑[挖鼻屎]呆梨你自个儿好自为之,只有你脏才是真的脏,其他队的都是毛线。什么是美丽足球?能吃么?除了带来无尽的眼泪和伤病,有毛用。呆梨,醒醒,醒醒,结果论才是王道。	sadness
271	满杯冰水倾泻口中,凉意自喉口至胃部,他仿佛感受到了内脏在抽搐、在抗议。破碎的衣衫遮蔽不住的肌肤密布泛着血色的伤痕,或新或旧或浅或深,交织在一起。人偶般精致的面庞此时更似人偶般僵硬。他转动生锈的脖颈,取起身边血迹斑斑的匕首,扎入股侧:「你不要的身体,毁掉也罢。」	sadness
17866	昨天事没干完就停电了,想说没办法就去睡觉吧。十分钟后又好了。无奈地起来20分钟后,又断了。十分钟后又好了。太困了就干脆睡了。起来之后,玩了半小时,良心点了,断网。(・д・)	sadness
2950	老天爷,从小到大,你给我的惩罚跟考验还不够吗?为什么你这次给我的惩罚是那么伤害我呢,你以为我还会受的了吗?的确,昨天我真的难以接受,不过,我告诉你,今天,我会努力的承受你给我的一切,不会这么容易的被打垮,因为,我始终相信你是对我好的,你不会一直这样对我的,先苦后甜,我明白	like
20949	超级害怕伤害到你	anger
2555	我总能那么精准地挑中各种变态男女的课然后被这些人折磨得死去活来[怒]	anger
31055	我为什么要向已经决定的结局前进?因为我从小就被关注一切?道路你们交给我去选择,结果却早已注定,有什么意义?我怎么努力都要继承公司?	disgust
23220	怕找不到工作,更怕找不到好工作,b-school里300多号人物,除了几个特别优秀的,和几个特别sb的,其他人都很牛,但是我看到最后大家都不可能去自己想去的地方,按照cc老师的说法,这一年要搞好成绩,写好论文,搞好关系,做好各种申请准备,做研究,收集信息,准备测试,学好法语,英语。。[衰]	fear
30390	手机丢了,不开心,监控里看小偷还怀着孕,如果不是生活所迫应该也不至于挺着大肚子干这种事儿,可是做这样的亏心事真的好吗?好难过,所有照片,记事本,聊天记录都没了,2014灾难年,年初人还在英国银行卡被盗刷,年中发现长久以来对某些人和事的认知都是错的,年底手机被偷,想想真是够了。	sadness
17169	这校网到底是咋的啊?又进不去!	anger
27871	黄昏的冬风里,我抱紧了手中的书就像抱着唯一的财富。纷乱的发丝中,高楼大厦近在眼前却遥不可及。井外的人拥有的像滚雪球一样越来越多,生活对他们是享受,是轻而易举;井里的人越挤能填饱肚子的却越少,生存意味着压力和压抑。试问,对为一曰三餐奔波的人而言,难道,幸福,就只是一顿饱饭?!	happiness
5671	就那样对吧	sadness
8994	不尽人意!	anger
10543	无聊无聊无聊无聊无聊无聊无聊无聊无聊无聊无聊无聊无聊无聊谁来个我聊天啊!!!!!!!!!!微博微信qq欢迎光临[泪][泪][泪][泪][泪][泪]	disgust
23686	愿你在如此年代别被欲望挡住双眼丢失人性的最纯粹	sadness
29623	为毛下不到视频?为毛为毛为毛啊啊啊????!!!![抓狂]	sadness
24648	听陈医生的稳稳的幸福,总觉得幸福是一件安安静静的事情,是一件简简单单的事情,是发生在每一个人身上的故事!	happiness
24942	快考试了,咋班,[努力]	sadness
12460	在洪文站等被一辆开的很快的快3把车道的水全部溅起开撒的全身是水,他进站开的很快还不停,他开的很快没看清车牌号码。倒霉啊。	sadness
29730	亲爱的对不起我对你曾经迷茫过对不起	sadness
3068	当你不开心时刚好有人给你发笑话发段子顿时不开心就被笑没了	happiness
19439	幸福是美美地睡上一觉,醒来一看才2点半,啊呀妈呀,继续睡啊!	happiness
15122	看见私心看见嫉妒站在远处人怎么这么肮脏	disgust
19212	我在吃宵夜[帅][帅][帅]✨✨✨	happiness
21693	我终于知道什么是幸福的笑容了	happiness
24860	【幸福的定义】每个人对幸福的定义不同,你眼中的幸福是什么?	happiness
11894	春来风雨夜,独卧梦难成。花落知心事,拂地静无声。一家人,两个在古丁,两个在无锡,一个在珠海,一个在深圳,一个在广州。年龄渐长,能在一起的时间就更少,虽然从过年到现在也只不过是短短的两三个月,可我总觉得过了好久,好久。	sadness
30892	本来以为可以自力更生烧一回电子产品,没想到只有那么一点,塞牙缝都不够。还是要回去求支援,添堵。。。	sadness
9941	把视频播放速度调快一倍,看起来又高效又提神	happiness
3063	[生病]强迫症患者表示我还是要清空所有关注然后重新关注一遍......	sadness
25075	我不要住五楼啊!!!!	anger
18149	这个世界就是无聊到你觉得自己最糟糕了却还是有人比你更烂。做不到最好连最差都最不到	sadness
23722	刚才下课在mathsinstitute门口差点滑一跤,在千钧一发之际蹲下稳住了身形。事后想要趁没人迅速逃窜,结果被红绿灯阻挠,被一事件目睹人赶上。那厮见我面不红心不跳的假装没看见他,边拼命往我脸上盯,边盯边露出又嫌弃又甚感优越的得瑟笑容。	anger
29913	喜欢却不敢说,真是傻呢!	like
19388	今天跟丈母娘通电话,各种斯密达,愣是只听懂了你好,媳妇两头翻译着,好吧,给跪了!我得报个班了[泪流满面]	surprise
31363	刚刚去静静文具店买了6.5的东东,我拿了七元钱出来,准备给那个阿姨的时候,我犹豫了一下,就把那五元拿了回来。。尼玛。。我脑袋在想什么。。那阿姨超无语的对我说“你就给两元啊。。”	anger
30210	我最害怕的就是害怕	fear
25808	开心时发信息或聊天,我都喜欢写“哈哈”两字,因为此时我真的笑了。我希望对方“哈哈”的回应也是如此。	happiness
28328	分手的那天,我哭了一整夜。[食人族里最爱吃手的我竟然只分到了一只!]。。。←_←	surprise
22618	你们都吵着说要过儿童节的时候,有没有想过,我们现在甚至将来会连青年节都没得过。[馋嘴]	sadness
29731	窝已开四练习开四慢慢招妓	disgust
18168	现在还要走亲戚,人家打牌,我干嘛——背单词![抓狂][抓狂]	disgust
12975	果然,我最大的业馀爱好还是翻我自己的微博...+_+以及...我已经三天没给徐女士打电话了,她会不会以为我不要她了?哈哈哈哈哈哈哈	like
3535	【上班族幸福感前十城市:石家庄第一】据《2014中基层岗位职场薪酬研究》显示,36个城市中,上班族幸福感前10城市排名为:石家庄、昆明、太原、沈阳、重庆、南京、济南、合肥、郑州、大连。做快递、保洁比坐办公室挣钱多;房子、伴侣和存款成为幸福三大件.转	happiness
14274	有一种病叫不剧透会死病...	happiness
17849	一看变形计眼泪就得哗哗的,月考成绩肯定是前所未有的差劲,明天开始奋斗	like
23152	图书馆五楼翻到一本书《红楼遗梦》,一位姓都的女士写了些对《红楼》残卷的感慨,还没看,就被扉页上的字吓到,大概是说这位女士胡编乱写,牛鬼蛇神,不值一看。不知道是哪年的读者,居然因为和作者难达一致就把愤懑大刺刺划拉到人家作的书上,真是长见识	anger
4830	不知怎么梦到了旅途中令人开心的两人,还是那么熟悉,还是那么高兴。。。。	happiness
5969	东北的冬天真不是盖的,刺骨的冷啊。	sadness
3719	抓狂的节奏、该死的吧商贱人[怒]	anger
27461	孤独、寂寞,伤不起	sadness
22987	得不到的并不是最好的。你已经得到,天长日久,他一直守候在你身边,你却依然渴望他,那才是最好的——张小娴《想念》	sadness
16553	总是来得太突然昨天老大还说什么要做到25今天就说放假了[挖鼻屎]你说我是该高兴呢?还是高兴呢?还是高兴呢????[挖鼻屎][挖鼻屎][挖鼻屎][挖鼻屎]	happiness
16417	当自己坚信有能力让自己和周围的人过的很好时,也就不需要在谁那儿获得什么了	like
21140	也许这一次就是永远。在也回不来了。我崩塌的世界。	sadness
22624	今日看了一凤凰博文说:中日钓鱼岛争端中国处在尴尬的境地,因为中国海空军与日本海空力量不相上下,甚至略逊!要知道日本国土是中国的1/25,人口是1/11,为什么?是我们的人民不上进?人民不勤劳?智力比人低?no!如果我们的政府、制度有活力、有压力、有竞争力,一个省就能跟小日本pk了!!!	anger
26435	本来还打算刷刷微博墙,上上墙,加点粉丝呢。谁知道,尽然弄的是腾讯的微博墙,我真想知道谁建议的腾讯的啊。。真特么没水准。。。[怒骂][怒骂]	disgust
9280	......连皮肤都抗议回校	disgust
16772	知道我最烦什么我厌烦我在乎的人和我不是喜欢的人或是所谓的一些朋友太热乎我就反感这个烦躁烦躁我讨厌那些人你们不会懂的	disgust
29247	脚踏实地的学,现在还年轻,不应该浪费太多时间在些无谓的东西身上,现在是个摸索,长知识,拿经验的时期,还要好好努力学习才行。	like
23254	我相信有一天能释怀!	sadness
27797	去到3d画展门口又默默折返回来,几十块钱一张门票连欣赏艺术都是高富帅干的事,作为一个屌丝我只有走上中心预习的份了[生病][生病]	anger
31637	人生的旅途,前途很远也很暗。然而不要怕,不怕的人的面前才有路。如果你拥有别人没有的,知道别人不知道的,会做别人不会做的,请准备好:别人都会来批评你。如果想杜绝批评,那你不妨做一个无脑无能无言无为的人。	like
754	事情发展很不如意。。。。。[睡觉][睡觉][睡觉]	disgust
23105	并不是一本正经才能做好事情,如果你只是板着一副搓衣板式的面孔,又怎么会让别人快乐?微笑是不花钱的,该用就用吧!有付出,必有所得。	fear
14368	那种两层所谓的太空杯,最直接的功能就是让你对温度的判断力直线下降,然后就等着悲剧收场吧[衰]	sadness
23065	老妈看了一晚上的泰国偶像剧现在还在看[委屈]	sadness
9615	我觉得自己真够衰的,本意好的就因为大脑问题搞成坏的,真有够脑残啊我。怪不得最近老碰背事,老天都提醒我了,有啥郁闷憋心里,我非得口齿不清的写出来干啥?两天没睡了,眼都花了,还惹事。本是理智的也让人认脑残了【泪目】	anger
7014	从前有个人讲着讲着小王子故事不见了消失了失踪了[哼][哼][哼][哼][哼][哼]晚安[月亮][月亮][右哼哼][左哼哼][悲伤][可怜][鄙视]	anger
27365	上个微生物实验,貌似中招了[爱心传递]	sadness
14091	无语了	anger
16289	对于正在专心做数据的我,突然电脑跳闸断电是很心塞的事!	sadness
24260	微经,我做鬼都不会放过你[泪][泪]你死我活	like
20413	后来就开始爬桌子,在我身上跳,不小心头撞了桌子下,很大声,我以为她要开始嚎了,结果她冷静了下,没哭,继续颠,最后居然在我胸口吐了口水。我说,你今天到底是怎么了!她说,感冒了。我说,你再这样,我可就狠狠的揍你了,她轻松的朝我点了点头。[抓狂][抓狂][抓狂]	anger
6170	其实幸福真的是比较简单,只是[哈哈]每一个人的定义不同罢了,看着老婆开心的笑,其实我就觉得很幸福喂	happiness
24719	大奇的两个半月封闭式培训正式开启。[委屈][泪][给力][心]	sadness
670	就是回到家有人为你开门,而不是去碰那冰冷的钥匙。	happiness
29930	今天傍晚吃过饭,想去窗外呼吸下空气时,没想到意外看到令人十分愤恨的事!一名身穿深蓝色连衣裙的妇女抱着个小孩,手上提着大塑料袋,正在我家这栋楼对面的花坛里一把一把整整齐齐的摘那些花!现在不是都说什么“保护环境,人人有责”吗?难道所谓的“责”就是这样的?还沿着全部都摘了![怒]	anger
11341	即使你的敌人无比强大,即使你没有好的应对方法。但只要你有敢于面对强敌的决心和勇气,你就会发现,奇迹是可以创造的。	surprise
18313	相信、推翻、再重建,总好过什么都不信。	like
7376	你不喜欢我不讲卫生,我现在两天打扫一次房间,每次都会洗手,你不喜欢我吃东西发出怪声音,我现在吃饭很安静,你不喜欢的我都记下了,我都在努力改	sadness
18399	年三十那天,全家去了超市,我和爸爸、奶奶在超市外面等妈妈,然后就看到了一只黄狗。爸爸说那是野狗,我也发现它的毛很脏哦,爸爸跺了跺脚就把狗吓跑了。可是,这几天睡前我总想起那只野狗,也很害怕。每次妈妈说不让我害怕要拉我手睡,我都勇敢的说不用了,并最终战胜自己,沉沉的睡着。[耶]	fear
18557	周杰伦在mv里的打扮越来越有农非的赶脚了!	like
14614	做个快乐的人,吃饭、睡觉,周游世界!	happiness
10073	有些人、有些事虽已远去,说说你放不下的思念吧~	sadness
18437	那些制作强迫症头像的app都是渣渣,只要一生成头像就变得模糊了。试了好几款都是那样,太垃圾了。	sadness
14495	「当爱已经沉淀得太清晰,当拥有已经是失去,就勇敢的放弃。」	fear
27595	寂寞,久久不能消去。没人跟我讨论最深层的心事,没人啰嗦我。还没习惯你走了的日子。不过就开学了,有了目标,一切就会好起来吧。睡觉。晚安[熊猫][熊猫]	like
29536	这辈子对不起的就是父母!也对不起自己!	sadness
6326	去床下找讲义,结果发现一盆泡着的脏衣服[泪]都已经发臭了[黑线]~原本这两天还纳闷怎么少了几件衣服呢[怒骂]受不了自己了~	disgust
11683	你那里天气还好么东西好吃么还难受么会不会也想我们,其实每天还是很想很想你,只要一想到你一个人在那栋大房子里楼上楼下一个人走着,寂寞着或是还难受着,不管有多么高兴的事,下一秒我都会哭成傻b...所以,我最爱的男人,请你原谅我们太无奈以至于用近似乎绝情的方式来对待你已离开的这件事。	like
24317	竟然亲眼看见捞地沟油的啊啊啊我再也不要吃那些乱七八糟的东西了	anger
677	宋仲基考上成均馆经营管理系(成均馆大学为韩国排名第三,而经营管理系是成均馆的王牌学系)。高考成绩384分(满分400分),全国排名前十。在成大主修经营管理辅修新闻放送,是成均馆学校电视台的主播,新闻放送社团的团长,还是学校校刊封面模特和招生广告模特,被称为“成大校草”风靡学院路。	like
18704	你能成为幸福的人吗?但愿你首先学会吃得起苦。	happiness
5413	今天搞懂了百合理财开户的流程,支票户和存单户的区别,交易也会做了,开心[太开心]	happiness
27117	其实我也有那么多的不快乐。[下雨]	sadness
30189	心里的某个地方隐隐约约的想你。	sadness
29648	又被领导批评了,起床困难好忧伤	sadness
10622	每次看《新闻联播》上报道的国外的爆炸、袭击和恐怖事件,觉得我们身为中国人是件幸福得事,至少我们的生命不会无缘无故没了	happiness
22330	有梦才会有希望,有梦才有奋斗的动力。	like
5896	吃了安定还是无法入睡的晚上	sadness
19273	:普赖斯老师在教室上课,忽然,从窗外传来一阵阵孩子们嘻笑叫喊的声音。普赖斯先生无法继续讲课了,于是,他从窗子里探出头去,对那个吵得最凶的孩子叫道:“喂,小家伙,你几岁了?”“八岁。”那孩子回答。一会儿,说:“不,你不可能只有八岁。没有人能在八年时间里弄得身上这么脏。”	happiness
12861	我一直在悄悄关注着	sadness
27668	才下了眉头却攻上我心疼	sadness
24131	今天和一个朋友吃饭,菜都点好了,准备付钱,拿起钱包一看,还差十几块,那里又不能刷卡,这是朋友说,没事我这里有。当时我觉得无比的尴尬,重要的是这个朋友是位女性	disgust
30473	躺在床上什么都不想干了...七月过得太无聊八月过得太匆忙现在一停下来就觉得时间真的过得好快啊...还有9天回学校续办的身份证还没拿火车票还没取快递今天到了但是在姐姐家还得去拿...还有些什么呢...但是我一点都不想出门啊[悲催]	disgust
